,source,target,start_timestamp,end_timestamp,trace_label,trace_id,latency,http_status,trace_start_timestamp,trace_end_timestamp
699,gateway,ui-dashboard,1571634085764886.0,1571634085767249.0,0,1baaa0e3becdf1dedf3538fdb6ad4d1c,2363.0,3,1571634085764886.0,1571634085767249.0
700,gateway,ui-dashboard,1571634086254130.0,1571634086255802.0,0,363ba94e0674fcdf739c9c5863270256,1672.0,3,1571634086254130.0,1571634086255802.0
701,gateway,ui-dashboard,1571634086255795.0,1571634086258115.0,0,d5af88436b0f5e266bc787c1f03cf6dd,2320.0,3,1571634086255795.0,1571634086258115.0
702,gateway,ui-dashboard,1571634086266405.0,1571634086268069.0,0,e346213e832dce92bb578dba8e196d22,1664.0,3,1571634086266405.0,1571634086268069.0
703,gateway,ui-dashboard,1571634086267897.0,1571634086269776.0,0,ccfb600ec2844bbfb5fc6e2ad8a5278c,1879.0,3,1571634086267897.0,1571634086269776.0
704,gateway,ui-dashboard,1571634086279383.0,1571634086281155.0,0,0bf5c21ec53af9ae42eac57c8e7a7dc7,1772.0,3,1571634086279383.0,1571634086281155.0
705,gateway,ui-dashboard,1571634086402353.0,1571634086404139.0,0,01681c45fcd4c1b28eb37fc38841a9e9,1786.0,3,1571634086402353.0,1571634086404139.0
706,gateway,ui-dashboard,1571634086451648.0,1571634086453389.0,0,c567fc3ce395fa95ebbf4393a55af94f,1741.0,3,1571634086451648.0,1571634086453389.0
707,gateway,cancel,1571634095468318.0,1571634095478232.0,0,8f5969d0a82e3fd9158886d849a19ae0,9914.0,2,1571634095468318.0,1571634095478232.0
708,gateway,order-other,1571634086379411.0,1571634086813277.0,1,b219d6e0a44ec5556245a083c63fa3f0,433866.0,9,1571634086379411.0,1571634086813277.0
709,order-other,station,1571634086966258.0,1571634086973442.0,0,6b177f666b11e1f92f7682d2b6017f89,7184.0,2,1571634086966258.0,1571634086973442.0
710,order,station,1571634089469845.0,1571634089501760.0,0,894e54ec29f8134c318b65dad2b2a871,31915.0,2,1571634087049278.0,1571634089501760.0
711,gateway,order,1571634087049278.0,1571634087087808.0,0,894e54ec29f8134c318b65dad2b2a871,38530.0,2,1571634087049278.0,1571634089501760.0
712,gateway,inside-payment,1571634086878987.0,1571634087153762.0,0,52d06e66f99ec24a26136bfe9e8712c8,274775.0,2,1571634086878987.0,1571634087153762.0
713,gateway,cancel,1571634167547293.0,1571634167858857.0,0,4297bdff515ceba9eafc884665767aa8,311564.0,2,1571634167547293.0,1571634167858857.0
714,order,station,1571634087252408.0,1571634087303825.0,0,2a526ea7a4f6959ef18505e642384540,51417.0,2,1571634087252408.0,1571634087303825.0
715,gateway,contacts,1571634087302124.0,1571634087308029.0,0,894bed21a618a14604d6064063c93a97,5905.0,2,1571634087302124.0,1571634087308029.0
716,food,food-map,1571634131375492.0,1571634131380942.0,0,fa394cefd39381439315f99178b31c3c,5450.0,2,1571634111013616.0,1571634131380942.0
717,food,food-map,1571634128022509.0,1571634128028374.0,0,fa394cefd39381439315f99178b31c3c,5865.0,2,1571634111013616.0,1571634131380942.0
718,gateway,food,1571634123987886.0,1571634124060326.0,0,fa394cefd39381439315f99178b31c3c,72440.0,2,1571634111013616.0,1571634131380942.0
719,food,station,1571634111013616.0,1571634111019089.0,0,fa394cefd39381439315f99178b31c3c,5473.0,2,1571634111013616.0,1571634131380942.0
720,gateway,assurance,1571634087364716.0,1571634087498781.0,1,ab7e5b8cc86b58cbb0ed05f8f85636ca,134065.0,2,1571634087364716.0,1571634087498781.0
721,gateway,cancel,1571634167719733.0,1571634168206727.0,0,82a911bb76d57ceead5d31185fa127d0,486994.0,2,1571634167719733.0,1571634168206727.0
722,order,station,1571634089474270.0,1571634089562572.0,0,8ca121899ad9d40af6c0ea6de1eb5831,88302.0,2,1571634087682337.0,1571634089562572.0
723,gateway,order,1571634087682337.0,1571634087778237.0,0,8ca121899ad9d40af6c0ea6de1eb5831,95900.0,2,1571634087682337.0,1571634089562572.0
724,gateway,assurance,1571634087581445.0,1571634087781588.0,1,78a6d0985b7ada45549f514ee2e69086,200143.0,2,1571634087581445.0,1571634087781588.0
725,gateway,order-other,1571634087766303.0,1571634088229367.0,1,aa0400fe872e50636af30ef3cae98eec,463064.0,9,1571634087766303.0,1571634088229367.0
726,food,food-map,1571634131618275.0,1571634131623751.0,0,4ac676a1e93ddcf44ec390eb4d9c0150,5476.0,2,1571634131618275.0,1571634131623751.0
727,gateway,contacts,1571634087946861.0,1571634087952560.0,0,6d4c1d1a363c1ccf497f325276f49593,5699.0,2,1571634087946861.0,1571634087952560.0
728,gateway,contacts,1571634087951336.0,1571634087957465.0,0,a777ed36e7641c3497e53aa6e879c249,6129.0,2,1571634087951336.0,1571634087957465.0
729,order,station,1571634087929165.0,1571634088037984.0,0,2279ed2332552a8963ccb7840b6e7e5e,108819.0,2,1571634087929165.0,1571634088037984.0
730,gateway,consign,1571634088081978.0,1571634088097165.0,0,56d63c40b2d4de050ca4d86cd2a5c170,15187.0,2,1571634088081978.0,1571634088097165.0
731,gateway,order,1571634088079147.0,1571634088120322.0,0,e2d726e4cd533bcf1b5c13a8ccc2e1b3,41175.0,2,1571634088079147.0,1571634088120322.0
732,gateway,ui-dashboard,1571634088500473.0,1571634088502755.0,0,08222e0f06de865553d49ceb8dfd9074,2282.0,3,1571634088500473.0,1571634088502755.0
733,gateway,ui-dashboard,1571634088703624.0,1571634088706247.0,0,11b78fae0b2754718161977b47fb3279,2623.0,3,1571634088703624.0,1571634088706247.0
734,order-other,station,1571634088882713.0,1571634088910055.0,0,4dfdae465054482e72ed52d2ef2acd33,27342.0,2,1571634088882713.0,1571634088910055.0
735,gateway,ui-dashboard,1571634088909515.0,1571634088911402.0,0,eb3f43eb194f3792893ac5a9764ad5c0,1887.0,3,1571634088909515.0,1571634088911402.0
736,gateway,order-other,1571634088059786.0,1571634090408145.0,1,48b62e141b0eb9f668391ef038311eb5,2348359.0,9,1571634088059786.0,1571634090408145.0
737,gateway,ui-dashboard,1571634089474983.0,1571634089476928.0,0,34bd593a57a6a5f790d5fe0917e4c427,1945.0,3,1571634089474983.0,1571634089476928.0
738,gateway,order-other,1571634120171925.0,1571634120621402.0,1,47b7ba841cdc7de7191cd160504b2b81,449477.0,9,1571634089479476.0,1571634120621402.0
739,order-other,station,1571634089479476.0,1571634089488041.0,1,47b7ba841cdc7de7191cd160504b2b81,8565.0,2,1571634089479476.0,1571634120621402.0
740,gateway,order-other,1571634121137124.0,1571634124232723.0,1,1014e95ab3be6e74433463e252fae634,3095599.0,9,1571634089513305.0,1571634124232723.0
741,order-other,station,1571634089513305.0,1571634089522452.0,1,1014e95ab3be6e74433463e252fae634,9147.0,2,1571634089513305.0,1571634124232723.0
742,order-other,station,1571634089529713.0,1571634089533735.0,0,27953e91e09b1d0dd85e7964edec553e,4022.0,2,1571634089529713.0,1571634089533735.0
743,gateway,auth,1571634088986136.0,1571634089540635.0,0,eaed6091f2273d37aec441125a699ba0,554499.0,2,1571634088986136.0,1571634089540635.0
744,gateway,order,1571634104995837.0,1571634105069364.0,0,e43af8395dc23d2706adf192c2e70a5f,73527.0,2,1571634104995837.0,1571634105069364.0
745,gateway,cancel,1571634095608484.0,1571634096139443.0,0,c0bd1f8d26874f25255cf3e8efa24097,530959.0,2,1571634095608484.0,1571634096139443.0
746,gateway,admin-order,1571634090166381.0,1571634090234932.0,0,dd3df06e920db2adf15a0f825f78c782,68551.0,2,1571634090166381.0,1571634090234932.0
747,gateway,ui-dashboard,1571634090287938.0,1571634090289993.0,0,28288b264be6454fbdc87cc03306b042,2055.0,3,1571634090287938.0,1571634090289993.0
748,gateway,admin-order,1571634090247899.0,1571634090397317.0,0,b6607de1437344ad83d2d9abfcfcd0bb,149418.0,2,1571634090247899.0,1571634090397317.0
749,gateway,ui-dashboard,1571634090591721.0,1571634090593599.0,0,2595cb307eefe237b78507f529adc007,1878.0,3,1571634090591721.0,1571634090593599.0
750,gateway,ui-dashboard,1571634090651972.0,1571634090653881.0,0,e5df8d31da768183f5c059c66d31c6e5,1909.0,3,1571634090651972.0,1571634090653881.0
751,gateway,ui-dashboard,1571634091040101.0,1571634091042111.0,0,4293f134d745a94f4348a4be81a5cd12,2010.0,3,1571634091040101.0,1571634091042111.0
752,gateway,contacts,1571634091330591.0,1571634091336290.0,0,4fe0ce0e3b3d2c420f47e88e2bb76386,5699.0,2,1571634091330591.0,1571634091336290.0
753,gateway,verification-code,1571634091414368.0,1571634091416993.0,0,77a5a511f96b9183240b58129e1da285,2625.0,2,1571634091414368.0,1571634091416993.0
754,gateway,contacts,1571634091580864.0,1571634091586938.0,0,854a4c27cade387ffee9fe33d5c931de,6074.0,2,1571634091580864.0,1571634091586938.0
755,gateway,verification-code,1571634091727698.0,1571634091730456.0,0,b2cb54dbc7a74378fbc7bb61188505e0,2758.0,2,1571634091727698.0,1571634091730456.0
756,gateway,verification-code,1571634091770131.0,1571634091772740.0,0,cce1815bdc538c1724314b92aacd9d27,2609.0,2,1571634091770131.0,1571634091772740.0
757,gateway,ui-dashboard,1571634091810491.0,1571634091812471.0,0,2edf69389a9e39720ff12c2cd8c64049,1980.0,3,1571634091810491.0,1571634091812471.0
758,gateway,verification-code,1571634091832296.0,1571634091835123.0,0,9713ab69e2683b41788c6cee83fb11ac,2827.0,2,1571634091832296.0,1571634091835123.0
759,gateway,ui-dashboard,1571634091864576.0,1571634091866444.0,0,e3e10dcc13842a63e0f8111d5f565506,1868.0,3,1571634091864576.0,1571634091866444.0
760,gateway,consign,1571634091948433.0,1571634091955078.0,0,d888829eb0129d6c69d3d5edee0c1107,6645.0,2,1571634091948433.0,1571634091955078.0
761,order,station,1571634091933144.0,1571634091957801.0,0,b1f194e4afd1ff1aefa4a169ea8abc0b,24657.0,2,1571634091933144.0,1571634091957801.0
762,gateway,ui-dashboard,1571634091968519.0,1571634091970799.0,0,5d7cce9f10b38da8baa303aff075cf0b,2280.0,3,1571634091968519.0,1571634091970799.0
763,gateway,ui-dashboard,1571634092033150.0,1571634092034839.0,0,76fde7400ac4528ee8192fb7180eff3e,1689.0,3,1571634092033150.0,1571634092034839.0
764,gateway,order-other,1571634118966869.0,1571634120148562.0,1,2ee56761a5ada582002077bc1a01cfd2,1181693.0,2,1571634110712344.0,1571634120148562.0
765,order-other,station,1571634110712344.0,1571634110715325.0,1,2ee56761a5ada582002077bc1a01cfd2,2981.0,2,1571634110712344.0,1571634120148562.0
766,gateway,cancel,1571634095471573.0,1571634096357970.0,0,1d287d668072a2753d81fd5b3c0be82a,886397.0,2,1571634095471573.0,1571634096357970.0
767,order,station,1571634093254359.0,1571634093285868.0,0,16c734cc8a6830924ddfd8c0e9c490ea,31509.0,2,1571634093254359.0,1571634093285868.0
768,gateway,order,1571634093951958.0,1571634094041706.0,0,a0e25b0b42728fb0b443c942246cf65f,89748.0,2,1571634093951958.0,1571634094041706.0
769,gateway,cancel,1571634118651762.0,1571634118699109.0,0,e4f82c1a9185ea9e36676ec06af6cbe8,47347.0,2,1571634118651762.0,1571634118699109.0
770,admin-order,order,1571634094854353.0,1571634094871879.0,0,d47cde4faa437d68ed846c826344c738,17526.0,2,1571634094854353.0,1571634094871879.0
771,gateway,assurance,1571634095141281.0,1571634095175601.0,1,47caeb925d180f64429793c7f1916655,34320.0,2,1571634095141281.0,1571634095175601.0
772,gateway,assurance,1571634095507687.0,1571634095644247.0,1,17b2a7cf0892a4a3028c78fb6ae4eb9c,136560.0,2,1571634095507687.0,1571634095644247.0
773,travel,route,1571634095822299.0,1571634095827492.0,0,ec2a2f2a6960cca4eb87dd28cda939df,5193.0,2,1571634095822299.0,1571634095827492.0
774,gateway,assurance,1571634097897560.0,1571634097957467.0,1,ee7f09469213a70e3fb3deeafcc1a613,59907.0,2,1571634097897560.0,1571634097957467.0
775,gateway,ui-dashboard,1571634095440455.0,1571634095442494.0,0,04ad35be803c391f7bfcfe081104fffa,2039.0,3,1571634095440455.0,1571634095442494.0
776,gateway,ui-dashboard,1571634096104580.0,1571634096106339.0,0,30e6ad8f007d6d7c18cda71e629bbdc3,1759.0,3,1571634096104580.0,1571634096106339.0
777,gateway,order,1571634095429793.0,1571634095564979.0,0,e00fe2ad0f6aa732fbea7daee17ba556,135186.0,2,1571634095429793.0,1571634095564979.0
778,gateway,ui-dashboard,1571634095575258.0,1571634095577083.0,0,0a1d58c194d9b747fd4f5f24ab7b81b6,1825.0,3,1571634095575258.0,1571634095577083.0
779,gateway,ui-dashboard,1571634095753095.0,1571634095755063.0,0,87109ee6c51450f885f8c60a58bc2606,1968.0,3,1571634095753095.0,1571634095755063.0
780,gateway,ui-dashboard,1571634095743121.0,1571634095745248.0,0,70ffab3fb74f45c205087affcb609f22,2127.0,3,1571634095743121.0,1571634095745248.0
781,gateway,ui-dashboard,1571634095780448.0,1571634095782248.0,0,3cef49a455202fc79e148db2f53afe98,1800.0,3,1571634095780448.0,1571634095782248.0
782,gateway,order,1571634096242554.0,1571634096280663.0,0,a41a0630b558fbed84bf2956fdfac400,38109.0,2,1571634096242554.0,1571634096280663.0
783,gateway,contacts,1571634096455377.0,1571634096460584.0,0,bb14d33e839002a20573be94deba7f63,5207.0,2,1571634096455377.0,1571634096460584.0
784,gateway,contacts,1571634097336478.0,1571634097342344.0,0,fcdfc9b983b43f1d661d4b03d4f30222,5866.0,2,1571634097336478.0,1571634097342344.0
785,gateway,contacts,1571634097669132.0,1571634097675608.0,0,15501d3ff6d5cc29c27d5900d14f7cf5,6476.0,2,1571634097669132.0,1571634097675608.0
786,gateway,contacts,1571634097996583.0,1571634098037821.0,0,e6d53d357c1b8be2c017f133f775cb99,41238.0,2,1571634097996583.0,1571634098037821.0
787,order-other,station,1571634130384190.0,1571634130485019.0,1,e5adbf626727b15c7aff4ea05c931dd4,100829.0,2,1571634130384190.0,1571634130485019.0
788,gateway,food,1571634148753669.0,1571634148895754.0,0,6cb9843f127f242b6d325a3496ad08fa,142085.0,2,1571634148753669.0,1571634148895754.0
789,order-other,station,1571634099881698.0,1571634099982842.0,0,6f33be5d1228fe0f5b70242b6d66e1d6,101144.0,2,1571634099881698.0,1571634099982842.0
790,gateway,order,1571634143684667.0,1571634143926363.0,0,7d5b0779df3ea3c78dbf3740bd7eaf52,241696.0,2,1571634107334115.0,1571634143926363.0
791,order,station,1571634107334115.0,1571634107447961.0,0,7d5b0779df3ea3c78dbf3740bd7eaf52,113846.0,2,1571634107334115.0,1571634143926363.0
792,gateway,order,1571634100715600.0,1571634100796566.0,0,6402d480360f437565f3e026fccfe5ca,80966.0,2,1571634100715600.0,1571634100796566.0
793,gateway,contacts,1571634100855096.0,1571634100860448.0,0,0e64fda98cfd81fa6a473c8610f99378,5352.0,2,1571634100855096.0,1571634100860448.0
794,gateway,assurance,1571634100873523.0,1571634101006127.0,1,02b653a0875cd94126b954fad788ee18,132604.0,2,1571634100873523.0,1571634101006127.0
795,gateway,cancel,1571634101142518.0,1571634101153446.0,0,e720e6066ab8d09d4495a0d6ec98113d,10928.0,2,1571634101142518.0,1571634101153446.0
796,order-other,station,1571634101321160.0,1571634101324310.0,1,45c8575385d8214478d387757b91a4fa,3150.0,2,1571634101321160.0,1571634101324310.0
797,gateway,contacts,1571634101318928.0,1571634101324461.0,0,6fcb0a03d9ebd80ac8b442f9aadde019,5533.0,2,1571634101318928.0,1571634101324461.0
798,gateway,assurance,1571634101357956.0,1571634101404843.0,1,5ce830fa0771418b9edafbf4177b9982,46887.0,2,1571634101357956.0,1571634101404843.0
799,gateway,order-other,1571634119107584.0,1571634122148033.0,1,b6b35db11c4baed6736fa9a7b4f18594,3040449.0,2,1571634104108190.0,1571634122148033.0
800,order-other,station,1571634104108190.0,1571634104112310.0,1,b6b35db11c4baed6736fa9a7b4f18594,4120.0,2,1571634104108190.0,1571634122148033.0
801,gateway,order,1571634139373443.0,1571634139548321.0,0,1e5d4e35a1d5652b839585d3911a814d,174878.0,2,1571634106060881.0,1571634139548321.0
802,order,station,1571634106060881.0,1571634106172761.0,0,1e5d4e35a1d5652b839585d3911a814d,111880.0,2,1571634106060881.0,1571634139548321.0
803,order-other,station,1571634104791849.0,1571634104801500.0,0,8065032ea0577984597449ac0b5a8826,9651.0,2,1571634104791849.0,1571634104801500.0
804,gateway,order-other,1571634170993828.0,1571634171521671.0,1,2e80af1334228f25852e3641e1b7608c,527843.0,2,1571634121687417.0,1571634171521671.0
805,order-other,station,1571634121687417.0,1571634121792605.0,1,2e80af1334228f25852e3641e1b7608c,105188.0,2,1571634121687417.0,1571634171521671.0
806,gateway,cancel,1571634104235805.0,1571634104245654.0,0,074db845cd04f2c0ff5e3c1ef48121c9,9849.0,2,1571634104235805.0,1571634104245654.0
807,gateway,cancel,1571634104304553.0,1571634104314241.0,0,01b53223aa55a73bc3eaf1405e0b447e,9688.0,2,1571634104304553.0,1571634104314241.0
808,travel,route,1571634104326960.0,1571634104335472.0,0,fcae2a502c7b65f426c38a56d9a56682,8512.0,2,1571634104326960.0,1571634104335472.0
809,gateway,assurance,1571634104283958.0,1571634104405671.0,1,0c21dedaf9239507087b16e405daaa65,121713.0,2,1571634104283958.0,1571634104405671.0
810,gateway,assurance,1571634104372387.0,1571634104430852.0,1,3dfdb444a8d12dc2c9a5657df41281b8,58465.0,2,1571634104372387.0,1571634104430852.0
811,gateway,order,1571634143734600.0,1571634143847137.0,0,b125f2557f09ed1ab3eda45fc5329b24,112537.0,2,1571634104384915.0,1571634143847137.0
812,order,station,1571634104384915.0,1571634104490067.0,0,b125f2557f09ed1ab3eda45fc5329b24,105152.0,2,1571634104384915.0,1571634143847137.0
813,gateway,assurance,1571634104358422.0,1571634104550562.0,1,b6cd154d1f4f92b1c877aa6c9097a2e7,192140.0,2,1571634104358422.0,1571634104550562.0
814,order-other,station,1571634107668644.0,1571634107672502.0,0,6f951ba6fb36b8d9ce0b30d4bc2a5751,3858.0,2,1571634107668644.0,1571634107672502.0
815,gateway,assurance,1571634104758166.0,1571634105027486.0,1,14d67d2e713304c78daf99a88cdfcc3d,269320.0,2,1571634104758166.0,1571634105027486.0
816,gateway,order,1571634121600499.0,1571634121656686.0,0,493cd44beecf6be30e25f1ebeebe1d35,56187.0,2,1571634121600499.0,1571634121656686.0
817,order,station,1571634107291431.0,1571634107317275.0,0,6138d7250d8c63355df2ed180edacb75,25844.0,2,1571634107291431.0,1571634107317275.0
818,gateway,order-other,1571634120868913.0,1571634122870700.0,1,50380b919c007923faf16892a03dda45,2001787.0,9,1571634107559636.0,1571634122870700.0
819,order-other,station,1571634107559636.0,1571634107571001.0,1,50380b919c007923faf16892a03dda45,11365.0,2,1571634107559636.0,1571634122870700.0
820,order-other,station,1571634107584231.0,1571634107593099.0,1,481778a8f1a37a96579c71ba29fab3f9,8868.0,2,1571634107584231.0,1571634107593099.0
821,gateway,order,1571634144111059.0,1571634144158901.0,0,970266ea30125daf5364248c02d75db6,47842.0,2,1571634144111059.0,1571634144158901.0
822,gateway,order-other,1571634168230857.0,1571634168685563.0,1,594e30e361765ff5dec017c3b0c34861,454706.0,9,1571634122678437.0,1571634168685563.0
823,order-other,station,1571634122678437.0,1571634122681554.0,1,594e30e361765ff5dec017c3b0c34861,3117.0,2,1571634122678437.0,1571634168685563.0
824,order-other,station,1571634108248931.0,1571634108255679.0,1,4d27cdbf025e48471b61acc0f2ec855f,6748.0,2,1571634108248931.0,1571634108255679.0
825,order-other,station,1571634108266300.0,1571634108272357.0,0,58bba29b0cfbb726187713c39adb97ee,6057.0,2,1571634108266300.0,1571634108272357.0
826,gateway,ui-dashboard,1571634108968107.0,1571634108970081.0,0,042bbf1e9c2c3ca00494fbc165b05f24,1974.0,3,1571634108968107.0,1571634108970081.0
827,gateway,ui-dashboard,1571634109452238.0,1571634109454320.0,0,29622bf033b243331ef13222f5e5fa35,2082.0,3,1571634109452238.0,1571634109454320.0
828,gateway,ui-dashboard,1571634109374773.0,1571634109376883.0,0,4576a6142043d7f3699a8e20118f787d,2110.0,3,1571634109374773.0,1571634109376883.0
829,gateway,order,1571634121554791.0,1571634121596571.0,0,1593bfbd8af012567bb7c63456fb517a,41780.0,2,1571634109363789.0,1571634121596571.0
830,order,station,1571634109363789.0,1571634109398050.0,0,1593bfbd8af012567bb7c63456fb517a,34261.0,2,1571634109363789.0,1571634121596571.0
831,gateway,order-other,1571634168372786.0,1571634168860579.0,1,4e5eb317dd3fcc434531559de7418e2a,487793.0,9,1571634109432733.0,1571634168860579.0
832,order-other,station,1571634109432733.0,1571634109444072.0,1,4e5eb317dd3fcc434531559de7418e2a,11339.0,2,1571634109432733.0,1571634168860579.0
833,order-other,station,1571634109440154.0,1571634109449673.0,0,26d1bb3d734c7bb9d2db5883e57f5d20,9519.0,2,1571634109440154.0,1571634109449673.0
834,gateway,order-other,1571634172257710.0,1571634172770125.0,1,4872066fc9b67657534aa6ede67c1504,512415.0,9,1571634109452341.0,1571634172770125.0
835,order-other,station,1571634109452341.0,1571634109455655.0,1,4872066fc9b67657534aa6ede67c1504,3314.0,2,1571634109452341.0,1571634172770125.0
836,gateway,ui-dashboard,1571634110335198.0,1571634110337286.0,0,f01092f40812e8c9b8ab9a8c6a931ddb,2088.0,3,1571634110335198.0,1571634110337286.0
837,gateway,ui-dashboard,1571634110831391.0,1571634110833483.0,0,b396a17d4fab85db1393a7809653fd7c,2092.0,3,1571634110831391.0,1571634110833483.0
838,gateway,order,1571634124895318.0,1571634125088228.0,0,864d7214eef697be791c0e44847a70dc,192910.0,2,1571634122704457.0,1571634125088228.0
839,order,station,1571634122704457.0,1571634122835067.0,0,864d7214eef697be791c0e44847a70dc,130610.0,2,1571634122704457.0,1571634125088228.0
840,travel,ticketinfo,1571634190870800.0,1571634190884463.0,0,5d88e9e2247e4b036625be70b9639c44,13663.0,2,1571634121306012.0,1571634190884463.0
841,ticketinfo,basic,1571634171117639.0,1571634171126370.0,0,5d88e9e2247e4b036625be70b9639c44,8731.0,2,1571634121306012.0,1571634190884463.0
842,ticketinfo,basic,1571634169561220.0,1571634169571148.0,0,5d88e9e2247e4b036625be70b9639c44,9928.0,2,1571634121306012.0,1571634190884463.0
843,ticketinfo,basic,1571634169555157.0,1571634169565596.0,0,5d88e9e2247e4b036625be70b9639c44,10439.0,2,1571634121306012.0,1571634190884463.0
844,ticketinfo,basic,1571634168376150.0,1571634168419960.0,0,5d88e9e2247e4b036625be70b9639c44,43810.0,2,1571634121306012.0,1571634190884463.0
845,ticketinfo,basic,1571634167469690.0,1571634167477722.0,0,5d88e9e2247e4b036625be70b9639c44,8032.0,2,1571634121306012.0,1571634190884463.0
846,basic,station,1571634125004079.0,1571634125008729.0,0,5d88e9e2247e4b036625be70b9639c44,4650.0,2,1571634121306012.0,1571634190884463.0
847,basic,station,1571634124981533.0,1571634124986478.0,0,5d88e9e2247e4b036625be70b9639c44,4945.0,2,1571634121306012.0,1571634190884463.0
848,basic,station,1571634122970807.0,1571634122976409.0,0,5d88e9e2247e4b036625be70b9639c44,5602.0,2,1571634121306012.0,1571634190884463.0
849,basic,station,1571634121306012.0,1571634121311215.0,0,5d88e9e2247e4b036625be70b9639c44,5203.0,2,1571634121306012.0,1571634190884463.0
850,gateway,ui-dashboard,1571634110302065.0,1571634110304132.0,0,6991ef74d5efba531ae4d340c58c00e6,2067.0,3,1571634110302065.0,1571634110304132.0
851,gateway,ui-dashboard,1571634110319108.0,1571634110321225.0,0,3731a36e4266d99dde7d0d461dca33ed,2117.0,3,1571634110319108.0,1571634110321225.0
852,gateway,auth,1571634109887090.0,1571634110338934.0,0,8503ec69147c9c90223ffc2657b77039,451844.0,2,1571634109887090.0,1571634110338934.0
853,gateway,ui-dashboard,1571634110501311.0,1571634110503231.0,0,fc4e5851b6b37c70758939971ea918b6,1920.0,3,1571634110501311.0,1571634110503231.0
854,gateway,auth,1571634113007339.0,1571634113599068.0,0,222277aa245e32ea2003a504286e0b34,591729.0,2,1571634113007339.0,1571634113599068.0
855,gateway,contacts,1571634110453376.0,1571634110459296.0,0,98f9ea30bcc9e71feab9a943f1d0df9c,5920.0,2,1571634110453376.0,1571634110459296.0
856,gateway,ui-dashboard,1571634110463722.0,1571634110465552.0,0,7fd314ad3e9916c4e1bbe66b2827cc17,1830.0,3,1571634110463722.0,1571634110465552.0
857,gateway,contacts,1571634111115828.0,1571634111121184.0,0,01266ac80be99c7d600a759ecf0da53e,5356.0,2,1571634111115828.0,1571634111121184.0
858,gateway,auth,1571634164272970.0,1571634164872319.0,0,3f877f378a67ca3746a0c902c013187e,599349.0,2,1571634111164492.0,1571634164872319.0
859,auth,verification-code,1571634111164492.0,1571634111167138.0,0,3f877f378a67ca3746a0c902c013187e,2646.0,2,1571634111164492.0,1571634164872319.0
860,gateway,verification-code,1571634111213987.0,1571634111217757.0,0,01ced38ac333bbc35cfe3775ff35fa61,3770.0,2,1571634111213987.0,1571634111217757.0
861,gateway,contacts,1571634112261369.0,1571634112267062.0,0,4671f423a2be37f0b9c36c8bc7608795,5693.0,2,1571634112261369.0,1571634112267062.0
862,gateway,order-other,1571634111853330.0,1571634112346412.0,1,663ee6092c2aa623ecfa2479defbd8ff,493082.0,9,1571634111853330.0,1571634112346412.0
863,gateway,food,1571634112301859.0,1571634112487149.0,0,44f13e873bdc03e2a1f8f678a5d0819c,185290.0,2,1571634112301859.0,1571634112487149.0
864,gateway,auth,1571634112167603.0,1571634112619894.0,0,b9bd6795f8545ec6ac87fc964e8dc915,452291.0,2,1571634112167603.0,1571634112619894.0
865,gateway,auth,1571634168967894.0,1571634169849510.0,0,c4efdd23590d17c4623de7ede862b752,881616.0,2,1571634112724964.0,1571634169849510.0
866,auth,verification-code,1571634112724964.0,1571634112728593.0,0,c4efdd23590d17c4623de7ede862b752,3629.0,2,1571634112724964.0,1571634169849510.0
867,gateway,auth,1571634171111201.0,1571634172107653.0,0,2044184799667199466b20ca57beda4c,996452.0,2,1571634112987817.0,1571634172107653.0
868,auth,verification-code,1571634112987817.0,1571634112990509.0,0,2044184799667199466b20ca57beda4c,2692.0,2,1571634112987817.0,1571634172107653.0
869,gateway,order,1571634115065322.0,1571634115267500.0,0,b8c2581e0886644c9efd03b818f56641,202178.0,2,1571634115065322.0,1571634115267500.0
870,gateway,ui-dashboard,1571634114464716.0,1571634114466400.0,0,85884d8e3b6405d1e83a899bef587635,1684.0,3,1571634114464716.0,1571634114466400.0
871,gateway,ui-dashboard,1571634114745863.0,1571634114748112.0,0,5ae12a05f88f7f73b0843af6cf263f55,2249.0,3,1571634114745863.0,1571634114748112.0
872,order,station,1571634114842347.0,1571634114855066.0,0,d0c5e92c4e507746ef7c0c9544d29ee5,12719.0,2,1571634114842347.0,1571634114855066.0
873,gateway,ui-dashboard,1571634114857898.0,1571634114860181.0,0,8712d3a2df41e9942c9f853f07e19f62,2283.0,3,1571634114857898.0,1571634114860181.0
874,gateway,ui-dashboard,1571634114869513.0,1571634114871196.0,0,c902f1467e61f04d1196ada5d4e2ca14,1683.0,3,1571634114869513.0,1571634114871196.0
875,order,station,1571634114837549.0,1571634114936646.0,0,8aef77247dacb5ee372bc8fc91a442b5,99097.0,2,1571634114837549.0,1571634114936646.0
876,gateway,contacts,1571634115211457.0,1571634115217220.0,0,95ecedab00bb51f60544b0b099c617f9,5763.0,2,1571634115211457.0,1571634115217220.0
877,gateway,ui-dashboard,1571634115477252.0,1571634115479666.0,0,5115b0d5df21d2de916dfda4adf5b9ed,2414.0,3,1571634115477252.0,1571634115479666.0
878,gateway,contacts,1571634116549794.0,1571634116555290.0,0,ab43d5570fba1b47c630ddd0a1e939af,5496.0,2,1571634116549794.0,1571634116555290.0
879,gateway,contacts,1571634117838357.0,1571634117844035.0,0,31121b5bb58901e39a8ecf6b3b2c8b57,5678.0,2,1571634117838357.0,1571634117844035.0
